Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
17282619,"Hunted (Spirit Animals, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""""","=""9780545522564""",0,4.15,Scholastic,ebook,,2014,2014,,2017/09/19,read-in-2014,read-in-2014 (#51),read,,,,1,,,0,,,,,
17244430,"Wild Born (Spirit Animals, #1)",Brandon Mull,"Mull, Brandon",,"=""0545522439""","=""9780545522434""",0,4.01,Scholastic,Hardcover,224,2013,2013,,2017/09/19,read-in-2014,read-in-2014 (#50),read,,,,1,,,0,,,,,
17334484,"Cassandra the Lucky (Goddess Girls, #12)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442488174""","=""9781442488175""",0,4.26,Aladdin,Paperback,256,2013,2013,,2019/07/11,,,read,,,,1,,,0,,,,,
16074488,"Persephone the Daring (Goddess Girls, #11)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442449403""","=""9781442449404""",0,4.26,Aladdin,ebook,256,2013,2013,,2019/07/11,,,read,,,,1,,,0,,,,,
15801150,"Pheme the Gossip (Goddess Girls, #10)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442449381""","=""9781442449381""",0,4.19,Aladdin,ebook,192,2013,2013,,2019/07/11,,,read,,,,1,,,0,,,,,
13547083,"Pandora the Curious (Goddess Girls, #9)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442459751""","=""9781442459755""",0,4.25,Aladdin,Hardcover,256,2012,2012,,2019/07/11,,,read,,,,1,,,0,,,,,
12052534,"Medusa the Mean (Goddess Girls, #8)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442433795""","=""9781442433793""",0,4.27,Aladdin,Paperback,256,2012,2012,,2019/07/11,,,read,,,,1,,,0,,,,,
9764206,"Aphrodite the Diva (Goddess Girls, #6)",Joan Holub,"Holub, Joan","Suzanne Williams, Glen Hanson","=""1442421002""","=""9781442421004""",0,4.29,Aladdin,Paperback,277,2011,2011,,2019/07/11,,,read,,,,1,,,0,,,,,
11175319,"Artemis the Loyal (Goddess Girls, #7)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442433779""","=""9781442433779""",0,4.29,Aladdin,Paperback,272,2011,2011,,2019/07/11,,,read,,,,1,,,0,,,,,
9296389,"Athena the Wise (Goddess Girls, #5)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442420979""","=""9781442420977""",0,4.29,Aladdin,Paperback,246,2011,2011,,2019/07/11,,,read,,,,1,,,0,,,,,
7775569,"Artemis the Brave (Goddess Girls, #4)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1416982744""","=""9781416982746""",0,4.18,Aladdin,Paperback,240,2010,2010,,2019/07/11,,,read,,,,1,,,0,,,,,
7199828,"Aphrodite the Beauty (Goddess Girls, #3)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1416982736""","=""9781416982739""",0,4.17,Aladdin,Paperback,176,2010,2010,,2019/07/11,,,read,,,,1,,,0,,,,,
7199829,"Persephone the Phony (Goddess Girls, #2)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1416982728""","=""9781416982722""",0,4.18,Aladdin,Paperback,137,2010,2010,,2019/07/11,,,read,,,,1,,,0,,,,,
18051310,"Athena the Proud (Goddess Girls, #13)",Joan Holub,"Holub, Joan",Suzanne Williams,"=""1442488204""","=""9781442488205""",0,4.23,Aladdin,Paperback,240,2014,2014,,2019/07/11,read-in-2014,read-in-2014 (#49),read,,,,1,,,0,,,,,
18689810,"Tales from a Not-So-Glam TV Star (Dork Diaries, #7)",Rachel Renée Russell,"Russell, Rachel Renée",,"=""1442487674""","=""9781442487673""",0,4.36,Aladdin,Hardcover,352,2014,2014,,2017/08/18,read-in-2014,read-in-2014 (#47),read,,,,1,,,0,,,,,
11607446,"The Wishing Spell (The Land of Stories, #1)",Chris Colfer,"Colfer, Chris",Brandon Dorman,"=""031620157X""","=""9780316201575""",0,4.24,"Little, Brown Young Readers",Hardcover,438,2012,2012,,2017/10/07,,,read,,,,1,,,0,,,,,
17722973,"The Enchantress Returns (The Land of Stories, #2)",Chris Colfer,"Colfer, Chris",Brandon Dorman,"=""0316201545""","=""9780316201544""",0,4.47,"Little, Brown Books for Young Readers",Hardcover,517,2013,2013,,2017/10/07,read-in-2014,read-in-2014 (#46),read,,,,1,,,0,,,,,
20706320,"A Grimm Warning (The Land of Stories, #3)",Chris Colfer,"Colfer, Chris",Brandon Dorman,"=""0316406813""","=""9780316406819""",0,4.50,"Little, Brown Books for Young Readers",Hardcover,448,2014,2014,,2019/07/11,read-in-2014,read-in-2014 (#45),read,,,,1,,,0,,,,,
6442769,Paper Towns,John Green,"Green, John",,"=""014241493X""","=""9780142414934""",0,3.76,Speak,Paperback,305,2009,2008,,2017/08/18,read-in-2014,read-in-2014 (#44),read,,,,1,,,0,,,,,
11870085,The Fault in Our Stars,John Green,"Green, John",Fabiola Stevenson,"=""""","=""""",4,4.18,Dutton Books,Hardcover,313,2012,2012,,2017/03/26,read-in-2014,read-in-2014 (#43),read,,,,1,,,0,,,,,
272752,Seedfolks,Paul Fleischman,"Fleischman, Paul",Judy Pedersen,"=""0064472078""","=""9780064472074""",0,3.75,HarperTeen,Paperback,102,2004,1997,,2019/07/11,"for-school, read-in-2014","for-school (#37), read-in-2014 (#42)",read,,,,1,,,0,,,,,
1102814,"The Case of the Bizarre Bouquets (Enola Holmes, #3)",Nancy Springer,"Springer, Nancy",,"=""0399245189""","=""9780399245183""",0,4.11,Penguin Philomel,Hardcover,170,2008,2008,,2017/08/23,read-in-2014,read-in-2014 (#41),read,,,,1,,,0,,,,,
8811139,"Light (Gone, #6)",Michael  Grant,"Grant, Michael",,"=""0061449180""","=""9780061449185""",0,4.37,Katherine Tegen Books,Hardcover,411,2013,2013,,2017/08/18,read-in-2014,read-in-2014 (#39),read,,,,1,,,0,,,,,
8811134,"Fear (Gone, #5)",Michael  Grant,"Grant, Michael",,"=""0061449156""","=""9780061449154""",0,4.24,Katherine Tegen Books,Hardcover,509,2012,2012,,2017/08/18,read-in-2014,read-in-2014 (#38),read,,,,1,,,0,,,,,
6686101,"Plague (Gone, #4)",Michael  Grant,"Grant, Michael",,"=""0061449121""","=""9780061449123""",0,4.18,Katherine Tegen Books,Hardcover,494,2011,2011,,2017/08/18,read-in-2014,read-in-2014 (#37),read,,,,1,,,0,,,,,
6686092,"Lies (Gone, #3)",Michael  Grant,"Grant, Michael",,"=""0061449091""","=""9780061449093""",0,4.08,HarperCollins ,Hardcover,447,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#36),read,,,,1,,,0,,,,,
5047880,"Hunger (Gone, #2)",Michael  Grant,"Grant, Michael",,"=""0061449067""","=""9780061449062""",0,4.03,Katherine Tegen Books,Hardcover,590,2009,2009,,2017/08/18,read-in-2014,read-in-2014 (#35),read,,,,1,,,0,,,,,
2536134,"Gone (Gone, #1)",Michael  Grant,"Grant, Michael",,"=""0061448761""","=""9780061448768""",0,3.86,Katherine Tegen Books,Hardcover,560,2008,2008,,2017/08/18,read-in-2014,read-in-2014 (#34),read,,,,1,,,0,,,,,
12107925,"Day of Doom (The 39 Clues: Cahills vs. Vespers, #6)",David Baldacci,"Baldacci, David",,"=""054529844X""","=""9780545298445""",0,4.12,Scholastic Inc.,Hardcover,270,2013,2013,,2017/08/18,read-in-2014,read-in-2014 (#33),read,,,,1,,,0,,,,,
12107927,"Trust No One (The 39 Clues: Cahills vs. Vespers, #5)",Linda Sue Park,"Park, Linda Sue",,"=""0545298431""","=""9780545298438""",0,4.20,Scholastic Inc.,Hardcover,190,2012,2012,,2017/08/18,read-in-2014,read-in-2014 (#32),read,,,,1,,,0,,,,,
12107920,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",Roland Smith,"Smith, Roland",,"=""0545298423""","=""9780545298421""",0,4.17,Scholastic Inc.,Hardcover,192,2012,2012,,2017/08/18,read-in-2014,read-in-2014 (#31),read,,,,1,,,0,,,,,
11512688,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",Peter Lerangis,"Lerangis, Peter",,"=""0545298415""","=""9780545298414""",0,4.16,Scholastic Inc.,Hardcover,192,2012,2012,,2017/08/18,read-in-2014,read-in-2014 (#30),read,,,,1,,,0,,,,,
10706120,"A King's Ransom (The 39 Clues: Cahills vs. Vespers, #2)",Jude Watson,"Watson, Jude",,"=""0545298407""","=""9780545298407""",0,4.14,Scholastic Inc.,Hardcover,190,2011,2011,,2017/08/18,read-in-2014,read-in-2014 (#29),read,,,,1,,,0,,,,,
11198312,"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)",Gordon Korman,"Korman, Gordon",,"=""0545324092""","=""9780545324090""",0,4.08,Scholastic Press,Hardcover,222,2011,2011,,2017/08/18,read-in-2014,read-in-2014 (#28),read,,,,1,,,0,,,,,
8113297,The Black Book of Buried Secrets,Mallory Kass,"Kass, Mallory",Rick Riordan,"=""0545285046""","=""9780545285049""",0,4.13,Scholastic Inc.,Hardcover,189,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#27),read,,,,1,,,0,,,,,
9465845,"Vespers Rising (The 39 Clues, #11)",Rick Riordan,"Riordan, Rick","Gordon Korman, Peter Lerangis, Jude Watson","=""0545290597""","=""9780545290593""",0,4.12,Scholastic Inc.,Hardcover,238,2011,2011,,2017/08/18,read-in-2014,read-in-2014 (#26),read,,,,1,,,0,,,,,
7182899,"Into the Gauntlet (The 39 Clues, #10)",Margaret Peterson Haddix,"Haddix, Margaret Peterson",,"=""0545060508""","=""9780545060509""",0,3.97,Scholastic Inc.,Hardcover,327,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#25),read,,,,1,,,0,,,,,
6697305,"Storm Warning (The 39 Clues, #9)",Linda Sue Park,"Park, Linda Sue",,"=""0545060494""","=""9780545060493""",0,4.00,Scholastic Inc.,Hardcover,190,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#24),read,,,,1,,,0,,,,,
6545536,"The Emperor's Code (The 39 Clues, #8)",Gordon Korman,"Korman, Gordon",,"=""0545060486""","=""9780545060486""",0,4.05,Scholastic Inc.,Hardcover,190,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#23),read,,,,1,,,0,,,,,
6393047,"The Viper's Nest (The 39 Clues, #7)",Peter Lerangis,"Lerangis, Peter",,"=""0545060478""","=""9780545060479""",0,3.98,Scholastic Inc.,Hardcover,190,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#22),read,,,,1,,,0,,,,,
6389704,"In Too Deep (The 39 Clues, #6)",Jude Watson,"Watson, Jude",,"=""054506046X""","=""9780545060462""",0,4.03,Scholastic Inc.,Hardcover,206,2009,2009,,2017/08/18,read-in-2014,read-in-2014 (#21),read,,,,1,,,0,,,,,
6255144,"The Black Circle (The 39 Clues, #5)",Patrick Carman,"Carman, Patrick",,"=""0545060451""","=""9780545060455""",0,4.00,Scholastic Inc.,Hardcover,168,2009,2009,,2017/08/18,read-in-2014,read-in-2014 (#20),read,,,,1,,,0,,,,,
5972040,"Beyond the Grave (The 39 Clues, #4)",Jude Watson,"Watson, Jude",,"=""0545060443""","=""9780545060448""",0,3.92,Scholastic Inc.,Hardcover,190,2009,2009,,2017/08/18,read-in-2014,read-in-2014 (#19),read,,,,1,,,0,,,,,
5861926,"The Sword Thief (The 39 Clues, #3)",Peter Lerangis,"Lerangis, Peter",,"=""0545135702""","=""9780545135702""",0,3.89,"Scholastic, Inc.",Hardcover,156,2009,2009,,2017/08/18,read-in-2014,read-in-2014 (#18),read,,,,1,,,0,,,,,
3552023,"One False Note (The 39 Clues, #2)",Gordon Korman,"Korman, Gordon",,"=""0545060427""","=""9780545060424""",0,3.90,Scholastic Inc.,Hardcover,174,2008,2008,,2017/08/18,read-in-2014,read-in-2014 (#17),read,,,,1,,,0,,,,,
2921082,"The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,"Riordan, Rick",,"=""0545060397""","=""9780545060394""",0,3.85,"Scholastic, Inc.",Hardcover,220,2008,2008,,2017/08/18,owned,owned (#13),read,,,,1,,,0,,,,,
18911687,"Tallstar's Revenge (Warriors Super Edition, #6)",Erin Hunter,"Hunter, Erin",James L. Barry,"=""""","=""""",0,4.52,HarperCollins,Kindle Edition,549,2013,2013,,2017/08/18,read-in-2014,read-in-2014 (#16),read,,,,1,,,0,,,,,
18053085,"Tigerclaw's Fury (Warriors Novellas, #4)",Erin Hunter,"Hunter, Erin",,"=""0062287559""","=""9780062287557""",0,4.31,HarperCollins,ebook,75,2014,2014,,2019/07/11,read-in-2014,read-in-2014 (#15),read,,,,1,,,0,,,,,
10560331,"Out of Sight, Out of Time (Gallagher Girls, #5)",Ally Carter,"Carter, Ally",,"=""1423147944""","=""9781423147947""",0,4.33,Hyperion Book CH,Hardcover,294,2012,2012,,2017/03/26,read-in-2014,read-in-2014 (#14),read,,,,1,,,0,,,,,
13580951,"United We Spy (Gallagher Girls, #6)",Ally Carter,"Carter, Ally",,"=""1423165993""","=""9781423165996""",0,4.44,Disney-Hyperion,Hardcover,296,2013,2013,,2017/08/18,read-in-2014,read-in-2014 (#13),read,,,,1,,,0,,,,,
18126198,"Four: A Divergent Story Collection (Divergent, #0.1-0.4)",Veronica Roth,"Roth, Veronica",,"=""0062285688""","=""9780062285683""",0,4.00,HarperCollins Publishers,Paperback,208,2014,2014,,2017/08/18,"owned, read-in-2014","owned (#10), read-in-2014 (#10)",read,,,,1,,,0,,,,,
12159923,"Giants Beware! (Chronicles of Claudette, #1)",Jorge Aguirre,"Aguirre, Jorge","Rafael Rosado, John Novak, Matthew Schenk","=""1596435828""","=""9781596435827""",0,4.03,First Second,Paperback,208,2012,2012,,2019/07/11,read-in-2014,read-in-2014 (#8),read,,,,1,,,0,,,,,
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",Ally Carter,"Carter, Ally",,"=""1423128206""","=""9781423128205""",0,4.29,Hyperion Book CH,Hardcover,265,2010,2010,,2017/08/18,read-in-2014,read-in-2014 (#7),read,,,,1,,,0,,,,,
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally Carter,"Carter, Ally",,"=""1423116380""","=""9781423116387""",0,4.21,Disney ● Hyperion Books,Hardcover,263,2009,2009,,2017/08/18,read-in-2014,read-in-2014 (#6),read,,,,1,,,0,,,,,
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,"Carter, Ally",,"=""1423100050""","=""9781423100058""",0,4.11,"Little, Brown Books for Young Readers",Hardcover,236,2007,2007,,2017/08/18,read-in-2014,read-in-2014 (#5),read,,,,1,,,0,,,,,
231804,The Outsiders,S.E. Hinton,"Hinton, S.E.",,"=""""","=""""",0,4.10,Puffin Books (US/CAN),Mass Market Paperback,192,1997,1967,,2017/11/02,"for-school, read-in-2014","for-school (#36), read-in-2014 (#4)",read,,,,1,,,0,,,,,
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,"Carter, Ally",,"=""1423100034""","=""9781423100034""",0,3.82,"Little, Brown Books for Young Readers",Hardcover,284,2006,2006,2018/09/02,2017/08/18,"to-reread, libby, read-in-2014","to-reread (#6), libby (#46), read-in-2014 (#3)",read,,,,1,,,0,,,,,
7027735,"Dark Life (Dark Life, #1)",Kat Falls,"Falls, Kat",,"=""0545178142""","=""9780545178143""",0,3.90,Scholastic Press,Hardcover,304,2010,2010,,2019/01/17,read-in-2014,read-in-2014 (#2),read,,,,1,,,0,,,,,
13533713,"Super (Supers of Noble's Green, #2)",Matthew  Cody,"Cody, Matthew",,"=""0375968946""","=""9780375968945""",0,4.18,Knopf Books for Young Readers,Hardcover,304,2012,2012,,2019/01/17,read-in-2013,read-in-2013 (#20),read,,,,1,,,0,,,,,
17445144,"Avatar: The Last Airbender - The Search, Part 2 (The Search, #2)",Gene Luen Yang,"Yang, Gene Luen","Michael Dante DiMartino, Bryan Konietzko, Gurihiru","=""1616551909""","=""9781616551902""",0,4.43,Dark Horse Books,Paperback,76,2013,2013,2017/03/26,2017/03/26,"read-in-2017, read-in-2013","read-in-2017 (#32), read-in-2013 (#18)",read,,,,2,,,0,,,,,
16277248,"Avatar: The Last Airbender - The Search, Part 1 (The Search, #1)",Gene Luen Yang,"Yang, Gene Luen","Bryan Konietzko, Michael Dante DiMartino, Gurihiru","=""1616550546""","=""9781616550547""",0,4.36,Dark Horse Books,Paperback,76,2013,2013,2017/03/26,2017/03/26,"read-in-2017, read-in-2013","read-in-2017 (#46), read-in-2013 (#17)",read,,,,2,,,0,,,,,
17733898,"Hard Luck (Diary of a Wimpy Kid, #8)",Jeff Kinney,"Kinney, Jeff",,"=""1419711326""","=""9781419711329""",0,4.29,Amulet Books,Hardcover,217,2013,2013,,2017/08/18,read-in-2013,read-in-2013 (#16),read,,,,1,,,0,,,,,
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,"=""1423146727""","=""9781423146728""",0,4.51,Disney-Hyperion Books,Hardcover,597,2013,2013,,2017/08/18,"read-in-2013, owned","read-in-2013 (#15), owned (#8)",read,,,,1,,,0,,,,,
18588383,"The Blazing Star (Warriors: Dawn of the Clans, #4)",Erin Hunter,"Hunter, Erin",,"=""""","=""""",0,4.43,,,297,2014,2014,,2017/08/18,read-in-2013,read-in-2013 (#14),read,,,,1,,,0,,,,,
17682406,"The First Battle (Warriors: Dawn of the Clans, #3)",Erin Hunter,"Hunter, Erin",,"=""0062063537""","=""9780062063533""",0,4.51,HarperCollins,Hardcover,291,2014,2014,,2017/08/18,read-in-2013,read-in-2013 (#13),read,,,,1,,,0,,,,,
15851920,"Thunder Rising (Warriors: Dawn of the Clans, #2)",Erin Hunter,"Hunter, Erin",,"=""0062063545""","=""9780062063540""",0,4.41,HarperCollins,ebook,357,2013,2013,,2017/08/18,read-in-2013,read-in-2013 (#12),read,,,,1,,,0,,,,,
15768989,"The Sun Trail (Warriors: Dawn of the Clans, #1)",Erin Hunter,"Hunter, Erin",,"=""0062063464""","=""9780062063465""",0,4.34,HarperCollins,Hardcover,313,2013,2013,,2017/08/18,read-in-2013,read-in-2013 (#11),read,,,,1,,,0,,,,,
3223761,Every Soul a Star,Wendy Mass,"Mass, Wendy",,"=""0316002569""","=""9780316002561""",0,4.10,"Little, Brown Books for Young Readers",Hardcover,322,2008,2008,,2019/01/17,read-in-2013,read-in-2013 (#10),read,,,,1,,,0,,,,,
6371720,"Powerless (Supers of Noble's Green, #1)",Matthew  Cody,"Cody, Matthew",,"=""0375855955""","=""9780375855955""",0,4.01,Alfred A. Knopf Books for Young Readers,Hardcover,277,2009,2009,,2019/01/17,read-in-2013,read-in-2013 (#9),read,,,,1,,,0,,,,,
781110,Fever 1793,Laurie Halse Anderson,"Anderson, Laurie Halse",,"=""0689848919""","=""9780689848919""",0,3.91,Aladdin,Paperback,252,2000,2000,,2017/09/10,"for-school, read-in-2013","for-school (#7), read-in-2013 (#7)",read,,,,1,,,0,,,,,
8354134,The Running Dream,Wendelin Van Draanen,"Draanen, Wendelin Van",,"=""0375866671""","=""9780375866678""",0,4.31,Knopf Books for Young Readers,Hardcover,332,2011,2011,,2019/01/17,read-in-2013,read-in-2013 (#6),read,,,,1,,,0,,,,,
13260675,33 Minutes,Todd Hasak-Lowy,"Hasak-Lowy, Todd",,"=""1442445009""","=""9781442445000""",0,3.62,Aladdin,Hardcover,224,2013,2013,,2019/07/11,read-in-2013,read-in-2013 (#5),read,,,,1,,,0,,,,,
33297829,The Flight of the Silvers (Silvers #1),Daniel Price,"Price, Daniel",,"=""""","=""""",4,3.90,Blue Rider,Kindle Edition,626,2016,2014,,2017/08/18,"to-reread, read-in-2015","to-reread (#2), read-in-2015 (#75)",read,,,,1,,,0,,,,,
49750,An Abundance of Katherines,John Green,"Green, John",,"=""0525476881""","=""9780525476887""",3,3.55,Dutton Books for Young Readers,Hardcover,229,2006,2006,,2017/04/23,read-in-2015,read-in-2015 (#74),read,,,,1,,,0,,,,,
11958033,Ten,Gretchen McNeil,"McNeil, Gretchen",,"=""0062118781""","=""9780062118783""",0,3.68,Balzer + Bray,Hardcover,296,2012,2012,,2018/10/08,read-in-2015,read-in-2015 (#73),read,,,,1,,,0,,,,,
23208406,On Tour (Girl Online #2),Zoe Sugg,"Sugg, Zoe",,"=""""","=""""",0,3.78,Keywords Press,Hardcover,352,2015,2015,,2019/07/11,read-in-2015,read-in-2015 (#72),read,,,,1,,,0,,,,,
25711621,This Book Loves You,PewDiePie,"PewDiePie, PewDiePie",,"=""""","=""""",0,3.80,Penguin ,Kindle Edition,256,2015,2015,,2018/08/18,read-in-2015,read-in-2015 (#71),read,,,,1,,,0,,,,,
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,"=""1423160916""","=""9781423160915""",0,4.21,Disney-Hyperion Books,Hardcover,499,2015,2015,,2017/08/18,read-in-2015,read-in-2015 (#70),read,,,,1,,,0,,,,,
25735012,"Career of Evil (Cormoran Strike, #3)",Robert Galbraith,"Galbraith, Robert",,"=""0316349933""","=""9780316349932""",0,4.19,Mulholland Books,Hardcover,497,2015,2015,,2017/08/18,read-in-2015,read-in-2015 (#69),read,,,,1,,,0,,,,,
18214414,"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,"Galbraith, Robert",,"=""0316206873""","=""9780316206877""",0,4.04,Mulholland Books,Hardcover,456,2014,2014,,2017/08/18,read-in-2015,read-in-2015 (#68),read,,,,1,,,0,,,,,
16160797,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,"Galbraith, Robert",,"=""0316206849""","=""9780316206846""",0,3.87,Mulholland Books,Hardcover,456,2013,2013,,2017/03/26,read-in-2015,read-in-2015 (#67),read,,,,1,,,0,,,,,
23718630,"Path of Stars (Warriors: Dawn of the Clans, #6)",Erin Hunter,"Hunter, Erin",Wayne McLoughlin,"=""0062063693""","=""9780062063694""",0,4.56,HarperCollins,ebook,352,2015,2015,,2017/08/18,read-in-2015,read-in-2015 (#65),read,,,,1,,,0,,,,,
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""1594633665""","=""9781594633669""",4,3.94,Riverhead Books,Hardcover,325,2015,2015,,2017/03/26,"for-school, read-in-2015","for-school (#30), read-in-2015 (#64)",read,,,,1,,,0,,,,,
18635016,"The One (The Selection, #3)",Kiera Cass,"Cass, Kiera",,"=""0062059998""","=""9780062059994""",0,4.18,HarperTeen,Hardcover,323,2014,2014,,2017/08/18,read-in-2015,read-in-2015 (#61),read,,,,1,,,0,,,,,
